MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
334	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED></PLACE_FOUNDED> motor	0.2461013072	0
335	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
336	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
342	fea <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	fea <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	fea <PLACE_FOUNDED></PLACE_FOUNDED>	0.2882054008	1
345	<COMPANY>[X]</COMPANY> plant	<COMPANY>[X]</COMPANY> plant	<COMPANY></COMPANY> plant	0.0261601307	0
346	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
347	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
352	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
357	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED></PLACE_FOUNDED> motor	0.2461013072	0
360	<COMPANY>[X]</COMPANY> company,	<COMPANY>[X]</COMPANY> company,	<COMPANY></COMPANY> company,	0.0045	0
366	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED></PLACE_FOUNDED> motor	0.2461013072	0
369	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> –	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> –	<PLACE_FOUNDED></PLACE_FOUNDED> –	0.1855	0
372	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED></PLACE_FOUNDED> motor	0.2461013072	0
373	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , <COMPANY></COMPANY>	0.0045	0
374	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , <COMPANY></COMPANY>	0.0045	2
375	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED></PLACE_FOUNDED> motor	0.2461013072	0
377	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED></PLACE_FOUNDED> motor	0.2461013072	0
378	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED></PLACE_FOUNDED> motor	0.2461013072	0
381	fea <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	fea <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	fea <PLACE_FOUNDED></PLACE_FOUNDED>	0.2882054008	1
392	fea <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	fea <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	fea <PLACE_FOUNDED></PLACE_FOUNDED>	0.2882054008	1
399	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
400	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
402	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> motor	<PLACE_FOUNDED></PLACE_FOUNDED> motor	0.2461013072	0
438	subsidiary of <COMPANY>[X]</COMPANY>	subsidiary of <COMPANY>[X]</COMPANY>	subsidiary of <COMPANY></COMPANY>	0.0711410733	2
439	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
439	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
440	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	 <PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.1072451668	3
441	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> –	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> –	<PLACE_FOUNDED></PLACE_FOUNDED> –	0.1855	0
442	company <COMPANY>[X]</COMPANY>	company <COMPANY>[X]</COMPANY>	company <COMPANY></COMPANY>	0.2161601307	1
443	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
443	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
444	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
444	<COMPANY>[X]</COMPANY> , inc.	<COMPANY>[X]</COMPANY> , inc.	<COMPANY></COMPANY> , inc.	0.2601013072	0
447	<COMPANY>[X]</COMPANY> , inc.	<COMPANY>[X]</COMPANY> , inc.	<COMPANY></COMPANY> , inc.	0.2601013072	0
448	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
448	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
450	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
450	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
454	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY> ,	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY> ,	( <PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY> ,	0.0391410733	1
455	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
457	<COMPANY>[X]</COMPANY> ),	<COMPANY>[X]</COMPANY> ),	<COMPANY></COMPANY> ),	0.0832054008	0
459	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , new york.	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , new york.	<PLACE_FOUNDED></PLACE_FOUNDED> , new york.	0.1278132439	0
464	 the <COMPANY>[X]</COMPANY>	 the <COMPANY>[X]</COMPANY>	 the <COMPANY></COMPANY>	0.3151410733	2
466	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
468	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
469	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	2
470	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
471	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	2
474	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
487	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED></PLACE_FOUNDED> ),	0.0441410733	1
498	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> state	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> state	<PLACE_FOUNDED></PLACE_FOUNDED> state	0.2161601307	0
502	<COMPANY>[X]</COMPANY> of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> of <PLACE_FOUNDED></PLACE_FOUNDED>	0.2495397661	0
503	<COMPANY>[X]</COMPANY> of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> of <PLACE_FOUNDED></PLACE_FOUNDED>	0.2495397661	2
504	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
506	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
507	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
509	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california	<PLACE_FOUNDED></PLACE_FOUNDED> , california	0.0491013072	0
511	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED></PLACE_FOUNDED> ),	0.0441410733	1
513	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california,	<PLACE_FOUNDED></PLACE_FOUNDED> , california,	0.0491013072	0
516	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
517	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	2
519	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california.	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california.	<PLACE_FOUNDED></PLACE_FOUNDED> , california.	0.0817734778	0
524	director of the <COMPANY>[X]</COMPANY>	director of the <COMPANY>[X]</COMPANY>	director of the <COMPANY></COMPANY>	0.0711410733	3
524	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
526	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
527	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
532	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
533	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
536	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
537	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
537	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california.	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , california.	<PLACE_FOUNDED></PLACE_FOUNDED> , california.	0.0817734778	0
542	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
546	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
547	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : benedikt <COMPANY>[X]</COMPANY>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : benedikt <COMPANY>[X]</COMPANY>	 <PLACE_FOUNDED></PLACE_FOUNDED> : benedikt <COMPANY></COMPANY>	0.1032451668	4
548	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
549	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
550	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
551	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY></COMPANY>	0.0411013072	1
552	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
553	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY></COMPANY>	0.0411013072	1
554	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
555	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
556	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	( <PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0055	1
557	<COMPANY>[X]</COMPANY> ).	<COMPANY>[X]</COMPANY> ).	<COMPANY></COMPANY> ).	0.0837734778	0
558	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
558	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
559	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
560	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
561	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
562	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
563	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
564	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
565	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
566	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
567	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
568	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
569	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY></COMPANY>	0.0411013072	1
570	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
572	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	( <PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0055	1
573	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	( <PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0055	3
575	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY></COMPANY>	0.0411013072	1
575	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
576	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
577	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
578	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY></COMPANY>	0.0411013072	1
579	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
580	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
581	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
582	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY>[X]</COMPANY>	benedikt <COMPANY></COMPANY>	0.0411013072	1
583	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
583	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
585	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
585	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
